Code type,Year,recipient_name,Reporting Organisation Narrative,disbursed
Reproductive health care and family planning,2021.0,"Palestine, State of",Sweden,1.411555208095812
Reproductive health care and family planning,2021.0,"Palestine, State of",UNICEF,2.8752178500000003
Reproductive health care and family planning,2021.0,"Palestine, State of",United Nations Population Fund,1.70088680911
Reproductive health care and family planning,2021.0,"Palestine, State of",World Health Organization,0.219828419
Reproductive health care and family planning,2021.0,Panama,United Nations Population Fund,0.083382340932
Reproductive health care and family planning,2021.0,Panama,World Health Organization,0.038763505
Reproductive health care and family planning,2021.0,Papua New Guinea,New Zealand Ministry of Foreign Affairs and Trade,0.0029685311348625
Reproductive health care and family planning,2021.0,Papua New Guinea,UNICEF,0.7749080449999997
Reproductive health care and family planning,2021.0,Papua New Guinea,United Nations Population Fund,0.84151484028
Reproductive health care and family planning,2021.0,Papua New Guinea,World Bank,0.0399312
Reproductive health care and family planning,2021.0,Papua New Guinea,World Health Organization,1.344780348999999
Reproductive health care and family planning,2021.0,Paraguay,Sweden,0.06254275383562981
Reproductive health care and family planning,2021.0,Paraguay,UNICEF,0.10071675
Reproductive health care and family planning,2021.0,Paraguay,United Nations Population Fund,0.251089581864
Reproductive health care and family planning,2021.0,Paraguay,World Bank,2.74073967
Reproductive health care and family planning,2021.0,Paraguay,World Health Organization,0.261375915
Reproductive health care and family planning,2021.0,Peru,"Foreign Affairs, Trade and Development Canada (DFATD)",0.7551390798056
Reproductive health care and family planning,2021.0,Peru,UNICEF,0.10457164999999997
Reproductive health care and family planning,2021.0,Peru,United Nations Population Fund,0.27724400566599994
Reproductive health care and family planning,2021.0,Peru,World Health Organization,0.3161209200000001
Reproductive health care and family planning,2021.0,Philippines (the),Bill and Melinda Gates Foundation,1.1337445
Reproductive health care and family planning,2021.0,Philippines (the),"Foreign Affairs, Trade and Development Canada (DFATD)",2.489921697523255
Reproductive health care and family planning,2021.0,Philippines (the),Germany - Federal Foreign Office,0.011975195142000001
Reproductive health care and family planning,2021.0,Philippines (the),U.S. Agency for International Development,11.28569367
Reproductive health care and family planning,2021.0,Philippines (the),UNICEF,1.1476869229999995
Reproductive health care and family planning,2021.0,Philippines (the),United Nations Population Fund,0.896631166326
Reproductive health care and family planning,2021.0,Philippines (the),WGNRR,0.029743483446
Reproductive health care and family planning,2021.0,Philippines (the),World Health Organization,0.722681463
Reproductive health care and family planning,2021.0,Poland,World Health Organization,0.008039475999999999
Reproductive health care and family planning,2021.0,Qatar,World Health Organization,0.00289847
Reproductive health care and family planning,2021.0,Romania,World Health Organization,0.073705223
Reproductive health care and family planning,2021.0,Russian Federation (the),European Commission - DG Neighbourhood and Enlargement Negotiations,0.21116438532
Reproductive health care and family planning,2021.0,Russian Federation (the),World Health Organization,0.1966913180000001
Reproductive health care and family planning,2021.0,Rwanda,ActionAid Rwanda,0.11289575264000003
Reproductive health care and family planning,2021.0,Rwanda,Bill and Melinda Gates Foundation,1.13855975
Reproductive health care and family planning,2021.0,Rwanda,European Commission - International Partnerships,0.0291538216035
Reproductive health care and family planning,2021.0,Rwanda,"Foreign Affairs, Trade and Development Canada (DFATD)",0.1260886918885608
Reproductive health care and family planning,2021.0,Rwanda,International Planned Parenthood Federation,0.21658552612863302
Reproductive health care and family planning,2021.0,Rwanda,Sweden,0.0455043975373791
Reproductive health care and family planning,2021.0,Rwanda,U.S. Agency for International Development,12.10710939
Reproductive health care and family planning,2021.0,Rwanda,UNICEF,1.0263743030000003
Reproductive health care and family planning,2021.0,Rwanda,United Nations Population Fund,0.56816367795
Reproductive health care and family planning,2021.0,Rwanda,World Health Organization,1.0261457850000004
Reproductive health care and family planning,2021.0,Saint Kitts and Nevis,World Health Organization,0.005707380000000001
Reproductive health care and family planning,2021.0,Saint Lucia,World Health Organization,0.015556180000000001
Reproductive health care and family planning,2021.0,Saint Vincent and the Grenadines,World Health Organization,0.009071445000000001
Reproductive health care and family planning,2021.0,Samoa,New Zealand Ministry of Foreign Affairs and Trade,0.0029685311348624996
Reproductive health care and family planning,2021.0,Samoa,World Health Organization,0.10775271099999997
Reproductive health care and family planning,2021.0,Sao Tome and Principe,UNICEF,0.069678596
Reproductive health care and family planning,2021.0,Sao Tome and Principe,United Nations Population Fund,0.253067137422
Reproductive health care and family planning,2021.0,Sao Tome and Principe,World Health Organization,0.09048907400000002
Reproductive health care and family planning,2021.0,Saudi Arabia,UNICEF,0.03140674
Reproductive health care and family planning,2021.0,Saudi Arabia,World Health Organization,0.082807451
Reproductive health care and family planning,2021.0,Senegal,AFD,4.197335989851
Reproductive health care and family planning,2021.0,Senegal,Action Against Hunger,0.005591035536000001
Reproductive health care and family planning,2021.0,Senegal,Bill and Melinda Gates Foundation,3.80210079
Reproductive health care and family planning,2021.0,Senegal,"Foreign Affairs, Trade and Development Canada (DFATD)",2.7745385901120714
Reproductive health care and family planning,2021.0,Senegal,MSI Reproductive Choices,0.8216838201240001
Reproductive health care and family planning,2021.0,Senegal,Ministry of Foreign Affairs of the Netherlands,0.022470067200000002
Reproductive health care and family planning,2021.0,Senegal,U.S. Agency for International Development,10.60742252
Reproductive health care and family planning,2021.0,Senegal,UNICEF,0.52590996
Reproductive health care and family planning,2021.0,Senegal,United Nations Population Fund,2.8904180532900003
Reproductive health care and family planning,2021.0,Senegal,World Bank,0.5099510700000001
Reproductive health care and family planning,2021.0,Senegal,World Health Organization,0.2593444440000001
Reproductive health care and family planning,2021.0,Serbia,UNICEF,0.36585991300000015
Reproductive health care and family planning,2021.0,Serbia,United Nations Population Fund,0.07088103785399999
Reproductive health care and family planning,2021.0,Serbia,World Health Organization,0.079750026
Reproductive health care and family planning,2021.0,Seychelles,World Health Organization,0.03313726300000001
Reproductive health care and family planning,2021.0,Sierra Leone,Bill and Melinda Gates Foundation,0.07201065
Reproductive health care and family planning,2021.0,Sierra Leone,Bundesministerium fÃ¼r wirtschaftliche Zusammenarbeit und Entwicklung (BMZ),15.145381145132
Reproductive health care and family planning,2021.0,Sierra Leone,"Foreign Affairs, Trade and Development Canada (DFATD)",0.649463562302821
Reproductive health care and family planning,2021.0,Sierra Leone,"Foreign, Commonwealth and Development Office",16.303663552
Reproductive health care and family planning,2021.0,Sierra Leone,GOAL UK,1.1397860876
Reproductive health care and family planning,2021.0,Sierra Leone,International Rescue Committee Inc.,1.7407748855
Reproductive health care and family planning,2021.0,Sierra Leone,Leonard Cheshire,0.0413064814
Reproductive health care and family planning,2021.0,Sierra Leone,MSI Reproductive Choices,1.2376632613320004
Reproductive health care and family planning,2021.0,Sierra Leone,Mannion Daniels Ltd,0.061464925092078
Reproductive health care and family planning,2021.0,Sierra Leone,Save The Children International,0.016524933925000002
Reproductive health care and family planning,2021.0,Sierra Leone,Sweden,0.2127443999261648
Reproductive health care and family planning,2021.0,Sierra Leone,U.S. Agency for International Development,0.27320191
Reproductive health care and family planning,2021.0,Sierra Leone,UNICEF,2.934628168
Reproductive health care and family planning,2021.0,Sierra Leone,United Nations Population Fund,4.530805174828
Reproductive health care and family planning,2021.0,Sierra Leone,Welbodi Partnership,0.006118916086799998
Reproductive health care and family planning,2021.0,Sierra Leone,World Bank,0.0926315
Reproductive health care and family planning,2021.0,Sierra Leone,World Health Organization,2.2625005279999972
Reproductive health care and family planning,2021.0,Slovakia,World Health Organization,0.014725255
Reproductive health care and family planning,2021.0,Slovenia,World Health Organization,0.010731660000000002
Reproductive health care and family planning,2021.0,Solomon Islands,New Zealand Ministry of Foreign Affairs and Trade,0.002995274658599999
Reproductive health care and family planning,2021.0,Solomon Islands,World Health Organization,0.4567144900000001
Reproductive health care and family planning,2021.0,Somalia,AICS - Italian Agency for Cooperation and Development,1.182258
